date;match;link_jp;show;arena;other_data;link_en;ID
2018.05.04;Omega, Ibushi, Fale, Tonga & Loa vs Cody, Hangman, Scurll & The Young Bucks;https://njpwworld.com/p/s_series_00482_3_07;Wrestling Dontaku Night 2;Fukuoka National Centre;;https://njpwworld.com/p/s_series_00482_3_07;1641
2018.05.04;Will Ospreay (c) vs KUSHIDA;https://njpwworld.com/p/s_series_00482_3_08;Wrestling Dontaku Night 2;Fukuoka National Centre;IWGP Jr. Heavyweight Tag Title;https://njpwworld.com/p/s_series_00482_4_08;1642
2018.05.04;Kazuchika Okada (c) vs Hiroshi Tanahashi;https://njpwworld.com/p/s_series_00482_3_09;Wrestling Dontaku Night 2;Fukuoka National Centre;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00482_4_09;1643
2018.05.11;Minoru Suzuki & Zack Sabre Jr. (c) vs Chris Brookes & Travis Banks;https://njpwworld.com/p/s_archive_90_1_01;Epic Encounter 2018;York Hall, London;RPW British Heavyweight Tag Titles;;1644
2018.05.11;Tomohiro Ishii (c) vs Keith Lee;https://njpwworld.com/p/s_archive_90_1_02;Epic Encounter 2018;York Hall, London;RPW Undisputed British Heavyweight Title;;1645
2018.05.15;Shota Umino vs Daisuke Sekimoto;https://njpwworld.com/p/s_series_00483_1_04;Lion's Gate Project: 12;Shinjuku FACE;;https://njpwworld.com/p/s_series_00483_2_1;1646
2018.05.15;Yuji Nagata vs Ayato Yoshida;https://njpwworld.com/p/s_series_00483_1_05;Lion's Gate Project: 12;Shinjuku FACE;;https://njpwworld.com/p/s_series_00483_2_1;1647
2018.05.18;Tiger Mask vs Yoshinobu Kanemaru;https://njpwworld.com/p/s_series_00484_2_05;BoSJ Day 1;Korakuen Hall;Best of the Super Jr's Block A Match;https://njpwworld.com/p/s_series_00484_5_05;1648
2018.05.18;ACH vs Flip Gordon;https://njpwworld.com/p/s_series_00484_2_06;BoSJ Day 1;Korakuen Hall;Best of the Super Jr's Block A Match;https://njpwworld.com/p/s_series_00484_5_06;1649
2018.05.18;Will Ospreay vs Taiji Ishimori;https://njpwworld.com/p/s_series_00484_2_08;BoSJ Day 1;Korakuen Hall;Best of the Super Jr's Block A Match;https://njpwworld.com/p/s_series_00484_5_08;1650
2018.05.19;Dragon Lee vs SHO;https://njpwworld.com/p/s_series_00484_3_05;BoSJ Day 2;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_6_05;1651
2018.05.19;Ryusuke Taguchi vs El Desperado;https://njpwworld.com/p/s_series_00484_3_06;BoSJ Day 2;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_6_06;1652
2018.05.19;Chris Sabin vs KUSHIDA;https://njpwworld.com/p/s_series_00484_3_07;BoSJ Day 2;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_6_07;1653
2018.05.19;Hiromu Takahashi vs Marty Scurll;https://njpwworld.com/p/s_series_00484_3_08;BoSJ Day 2;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_6_08;1654
2018.05.20;BUSHI vs Taiji Ishimori;https://njpwworld.com/p/s_archive_92_1_07;BoSJ Day 3;Kira Messe Numazu;Best of the Super Jr's Block A Match;;1655
2018.05.20;ACH vs Will Ospreay;https://njpwworld.com/p/s_archive_92_1_08;BoSJ Day 3;Kira Messe Numazu;Best of the Super Jr's Block A Match;;1656
2018.05.22;Chris Sabin vs SHO;https://njpwworld.com/p/s_series_00484_4_05;BoSJ Day 4;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_7_05;1657
2018.05.22;KUSHIDA vs Marty Scurll;https://njpwworld.com/p/s_series_00484_4_07;BoSJ Day 4;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_7_07;1658
2018.05.22;Hiromu Takahashi vs El Desperado;https://njpwworld.com/p/s_series_00484_4_08;BoSJ Day 4;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_7_08;1659
2018.05.24;Flip Gordon vs Taiji Ishimori;https://njpwworld.com/p/s_archive_92_2_07;BoSJ Day 5;Shiga Prefectural Gym;Best of the Super Jr's Block A Match;;1660
2018.05.24;Will Ospreay vs YOH;https://njpwworld.com/pg/s_archive_92_2;BoSJ Day 5;Shiga Prefectural Gym;Best of the Super Jr's Block A Match;;1661
2018.05.25;El Desperado vs SHO;https://njpwworld.com/p/s_archive_92_3_07;BoSJ Day 6;Osaka Municipal Gym;Best of the Super Jr's Block B Match;;1662
2018.05.25;Dragon Lee vs Hiromu Takahashi;https://njpwworld.com/p/s_archive_92_3_08;BoSJ Day 6;Osaka Municipal Gym;Best of the Super Jr's Block B Match;;1663
2018.05.26;Will Ospreay vs BUSHI;https://njpwworld.com/p/s_archive_92_4_08;BoSJ Day 7;Nagoya Congress Centre;Best of the Super Jr's Block A Match;;1664
2018.05.27;Chris Sabin vs Dragon Lee;https://njpwworld.com/p/s_archive_92_5_06;BoSJ Day 8;Nagoya Congress Centre;Best of the Super Jr's Block B Match;;1665
2018.05.27;KUSHIDA vs SHO;https://njpwworld.com/p/s_archive_92_5_07;BoSJ Day 8;Nagoya Congress Centre;Best of the Super Jr's Block B Match;;1666
2018.05.27;Ryusuke Taguchi vs Hiromu Takahashi;https://njpwworld.com/p/s_archive_92_5_08;BoSJ Day 8;Nagoya Congress Centre;Best of the Super Jr's Block B Match;;1667
2018.05.27;Adam Page vs Hiroshi Tanahashi;https://njpwworld.com/p/s_archive_93_3_02;ROH Honor United;Doncaster Dome;;;1668
2018.05.27;The Young Bucks vs EVIL & SANADA vs Marseglia & O'Ryan vs The Briscoes;https://njpwworld.com/p/s_archive_93_3_03;ROH Honor United;Doncaster Dome;;;1669
2018.05.29;ACH vs BUSHI;https://njpwworld.com/p/s_archive_92_6_06;BoSJ Day 9;Tochigi Sports Park;Best of the Super Jr's Block A Match;;1670
2018.05.29;Flip Gordon vs YOH;https://njpwworld.com/p/s_archive_92_6_07;BoSJ Day 9;Tochigi Sports Park;Best of the Super Jr's Block A Match;;1671
2018.05.29;Will Ospreay vs Yoshinobu Kanemaru;https://njpwworld.com/p/s_archive_92_6_08;BoSJ Day 9;Tochigi Sports Park;Best of the Super Jr's Block A Match;;1672
2018.05.30;Ryusuke Taguchi vs SHO;https://njpwworld.com/p/s_archive_92_7_06;BoSJ Day 10;Fukushima Big Palette;Best of the Super Jr's Block B Match;;1673
2018.05.30;Chris Sabin vs Hiromu Takahashi;https://njpwworld.com/p/s_archive_92_7_07;BoSJ Day 10;Fukushima Big Palette;Best of the Super Jr's Block B Match;;1674
2018.05.30;KUSHIDA vs El Desperado;https://njpwworld.com/p/s_archive_92_7_08;BoSJ Day 10;Fukushima Big Palette;Best of the Super Jr's Block B Match;;1675
2018.05.31;ACH vs Taiji Ishimori;https://njpwworld.com/p/s_archive_92_8_06;BoSJ Day 11;Hachinohe East City Gym;Best of the Super Jr's Block A Match;;1676
2018.05.31;Will Ospreay vs Tiger Mask;https://njpwworld.com/p/s_archive_92_8_07;BoSJ Day 11;Hachinohe East City Gym;Best of the Super Jr's Block A Match;;1677
2018.06.02;SHO vs Hiromu Takahashi;https://njpwworld.com/p/s_archive_92_9_07;BoSJ Day 12;New Sunpia Takasaki;Best of the Super Jr's Block B Match;;1678
2018.06.02;KUSHIDA vs Dragon Lee;https://njpwworld.com/p/s_archive_92_9_08;BoSJ Day 12;New Sunpia Takasaki;Best of the Super Jr's Block B Match;;1679
2018.06.03;Dragon Lee vs El Desperado;https://njpwworld.com/p/s_series_00484_8_04;BoSJ Day 13;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_9_04;1680
2018.06.03;Flip Gordon vs Will Ospreay;https://njpwworld.com/p/s_series_00484_8_05;BoSJ Day 13;Korakuen Hall;Best of the Super Jr's Block A Match;https://njpwworld.com/p/s_series_00484_9_05;1681
2018.06.03;YOH vs Taiji Ishimori;https://njpwworld.com/p/s_series_00484_8_06;BoSJ Day 13;Korakuen Hall;Best of the Super Jr's Block A Match;https://njpwworld.com/p/s_series_00484_9_06;1682
2018.06.03;SHO vs Marty Scurll;https://njpwworld.com/p/s_series_00484_8_07;BoSJ Day 13;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_9_07;1683
2018.06.03;KUSHIDA vs Hiromu Takahashi;https://njpwworld.com/p/s_series_00484_8_08;BoSJ Day 13;Korakuen Hall;Best of the Super Jr's Block B Match;https://njpwworld.com/p/s_series_00484_9_08;1684
2018.06.04;KUSHIDA, Taguchi, Dragon Lee & ACH vs Naito, SANADA, EVIL & BUSHI;https://njpwworld.com/p/s_series_00484_10_05;BoSJ Day 14;Korakuen Hall;;https://njpwworld.com/p/s_series_00484_11_05;1685
2018.06.04;Kazuchika Okada & Will Ospreay vs Kota Ibushi & Chase Owens;https://njpwworld.com/p/s_series_00484_10_06;BoSJ Day 14;Korakuen Hall;;https://njpwworld.com/p/s_series_00484_11_06;1686
2018.06.04;Hiromu Takahashi vs Taiji Ishimori;https://njpwworld.com/p/s_series_00484_10_07;BoSJ Day 14;Korakuen Hall;Best of the Super Jr's FINAL;https://njpwworld.com/p/s_series_00484_11_07;1687
2018.06.09;Hirooki Goto (c) vs Michael Elgin vs Taichi;https://njpwworld.com/p/s_series_00485_1_04;Dominion ;Osaka Jo-Hall;NEVER Openweight Title;https://njpwworld.com/p/s_series_00485_2_04;1688
2018.06.09;EVIL & SANADA (c) vs The Young Bucks;https://njpwworld.com/p/s_series_00485_1_05;Dominion ;Osaka Jo-Hall;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00485_2_05;1689
2018.06.09;Tanahashi, Liger & Rey Mysterio Jr. vs Cody, Hangman & Scurll;https://njpwworld.com/p/s_series_00485_1_06;Dominion ;Osaka Jo-Hall;;https://njpwworld.com/p/s_series_00485_2_06;1690
2018.06.09;Will Ospreay (c) vs Hiromu Takahashi;https://njpwworld.com/p/s_series_00485_1_07;Dominion ;Osaka Jo-Hall;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00485_2_07;1691
2018.06.09;Tetsuya Naito (c) vs Chris Jericho;https://njpwworld.com/p/s_series_00485_1_08;Dominion ;Osaka Jo-Hall;IWGP Intercontinental Title;https://njpwworld.com/p/s_series_00485_2_08;1692
2018.06.09;Kazuchika Okada (c) vs Kenny Omega;https://njpwworld.com/p/s_series_00485_1_09;Dominion ;Osaka Jo-Hall;IWGP Heavyweight Title, 2/3 Falls;https://njpwworld.com/p/s_series_00485_2_09;1693
2018.06.13;Ayato Yoshida vs Shota Umino;https://njpwworld.com/p/s_series_00486_1_05;Lion's Gate Project: 13;Shinjuku FACE;;https://njpwworld.com/p/s_series_00486_2_05;1694
2018.06.17;Juice, Tanahashi & Finlay vs Switchblade, Okada & Ishii;https://njpwworld.com/p/s_series_00487_1_06;Kizuna Road;Korakuen Hall;;https://njpwworld.com/p/s_series_00488_3_06;1695
2018.06.17;Michael Elgin (c) vs Hirooki Goto;https://njpwworld.com/p/s_series_00487_1_07;Kizuna Road;Korakuen Hall;NEVER Openweight Title;https://njpwworld.com/p/s_series_00488_3_07;1696
2018.06.18;Yota Tsuji vs Yuya Uemura;https://njpwworld.com/p/s_series_00487_2_01;Kizuna Road;Korakuen Hall;;https://njpwworld.com/p/s_series_00488_4_01;1697
2018.06.18;Tana, Juice, Elgin, Cobb & KUSHIDA vs Switchblade, Okada, Goto, Ishii & Gedo;https://njpwworld.com/p/s_series_00487_2_06;Kizuna Road;Korakuen Hall;;https://njpwworld.com/p/s_series_00488_4_06;1698
2018.06.18;Hiromu Takahashi (c) vs El Desperado;https://njpwworld.com/p/s_series_00487_2_07;Kizuna Road;Korakuen Hall;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00488_4_07;1699
2018.06.19;Machine-gundan vs Los Ingobernables;https://njpwworld.com/p/s_series_00488_1_06;Kizuna Road;Korakuen Hall;Super Strong Machine Retirement Match;https://njpwworld.com/p/s_series_00488_2_06;1700
2018.06.23;Honma, Makabe, Tana, Henare, Taguchi vs Naito, EVIL, SANADA, BUSHI, Hiromu;https://njpwworld.com/p/s_series_00487_5_07;Kizuna Road;Yamagata Big Wing;Tomoaki Honma Return Match;;1701
2018.06.23;Minoru Suzuki vs Kazuchika Okada;https://njpwworld.com/p/s_archive_95_1_03;Great Pirate Festival;Yokohama Event Plaza;Minoru Suzuki 30th Anniversary Match;;1702
2018.06.30;Taiji Ishimori & Yujiro vs Mark Davis & Kyle Fletcher;https://njpwworld.com/p/s_archive_94_1_all;Strong Style Evolved UK;Milton Keynes;;;1703
2018.06.30;Walter vs Yuji Nagata;https://njpwworld.com/p/s_archive_94_1_all;Strong Style Evolved UK;Milton Keynes;;;1704
2018.06.30;Will Ospreay vs Yoshinobu Kanemaru;https://njpwworld.com/p/s_archive_94_1_all;Strong Style Evolved UK;Milton Keynes;;;1705
2018.06.30;Minoru Suzuki & Zack Sabre Jr. (c) vs Kazuchika Okada & Tomohiro Ishii;https://njpwworld.com/p/s_archive_94_1_all;Strong Style Evolved UK;Milton Keynes;RPW British Heavyweight Tag Titles;;1706
2018.07.01;Will Ospreay vs Taichi;https://njpwworld.com/p/s_archive_94_2_all;Strong Style Evolved UK;Manchester;;;1707
2018.07.01;David Starr (c) vs Tiger Mask vs El Phantasmo vs Taiji Ishimori;https://njpwworld.com/p/s_archive_94_2_all;Strong Style Evolved UK;Manchester;RPW British Cruiserweight Title;;1708
2018.07.01;Jay White vs Kyle Fletcher;https://njpwworld.com/p/s_archive_94_2_all;Strong Style Evolved UK;Manchester;;;1709
2018.07.01;Kazuchika Okada vs Zack Sabre Jr.;https://njpwworld.com/p/s_archive_94_2_all;Strong Style Evolved UK;Manchester;;;1710
2018.07.01;Tomohiro Ishii (c) vs Minoru Suzuki;https://njpwworld.com/p/s_archive_94_2_all;Strong Style Evolved UK;Manchester;RPW British Heavyweight Title;;1711
2018.07.07;Hirooki Goto (c) vs Jeff Cobb;https://njpwworld.com/p/s_series_00489_1_04;G1 Special in San Francisco;Cow Palace;NEVER Openweight Title;https://njpwworld.com/p/s_series_00489_2_04;1712
2018.07.07;The Young Bucks (c) vs SANADA & EVIL;https://njpwworld.com/p/s_series_00489_1_05;G1 Special in San Francisco;Cow Palace;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00489_2_05;1713
2018.07.07;Kazuchika Okada & Will Ospreay vs Tetsuya Naito & BUSHI;https://njpwworld.com/p/s_series_00489_1_06;G1 Special in San Francisco;Cow Palace;;https://njpwworld.com/p/s_series_00489_2_06;1714
2018.07.07;Hiromu Takahashi (c) vs Dragon Lee;https://njpwworld.com/p/s_series_00489_1_07;G1 Special in San Francisco;Cow Palace;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00489_2_07;1715
2018.07.07;Jay White (c) vs Juice Robinson;https://njpwworld.com/p/s_series_00489_1_08;G1 Special in San Francisco;Cow Palace;IWGP US Heavyweight Title;https://njpwworld.com/p/s_series_00489_2_08;1716
2018.07.07;Kenny Omega (c) vs Cody;https://njpwworld.com/p/s_series_00489_1_09;G1 Special in San Francisco;Cow Palace;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00489_2_09;1717
2018.07.14;Kota Ibushi & Yujiro Takahashi vs TAKA Michinoku & Zack Sabre Jr.;https://njpwworld.com/p/s_series_00490_2_04;G1 Climax Night 1;Ota Ward Gymnasium;;https://njpwworld.com/p/s_series_00490_3_04;1718
2018.07.14;Kenny Omega & Chase Owens vs Tetsuya Naito & SANADA;https://njpwworld.com/p/s_series_00490_2_05;G1 Climax Night 1;Ota Ward Gymnasium;;https://njpwworld.com/p/s_series_00490_3_05;1719
2018.07.14;Togi Makabe vs YOSHI-HASHI;https://njpwworld.com/p/s_series_00490_2_06;G1 Climax Night 1;Ota Ward Gymnasium;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_3_06;1720
2018.07.14;Michael Elgin vs EVIL;https://njpwworld.com/p/s_series_00490_2_08;G1 Climax Night 1;Ota Ward Gymnasium;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_3_08;1721
2018.07.14;Hiroshi Tanahashi vs Minoru Suzuki;https://njpwworld.com/p/s_series_00490_2_09;G1 Climax Night 1;Ota Ward Gymnasium;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_3_09;1722
2018.07.14;Kazuchika Okada vs Jay White;https://njpwworld.com/p/s_series_00490_2_10;G1 Climax Night 1;Ota Ward Gymnasium;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_3_10;1723
2018.07.15;Hiroshi Tanahashi & David Finlay vs Jay White & YOH;https://njpwworld.com/p/s_series_00490_4_05;G1 Climax Night 2;Ota Ward Gymnasium;;https://njpwworld.com/p/s_series_00490_5_05;1724
2018.07.15;Tomohiro Ishii vs Toru Yano;https://njpwworld.com/p/s_series_00490_4_06;G1 Climax Night 2;Ota Ward Gymnasium;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_5_06;1725
2018.07.15;Hirooki Goto vs SANADA;https://njpwworld.com/p/s_series_00490_4_08;G1 Climax Night 2;Ota Ward Gymnasium;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_5_08;1726
2018.07.15;Kota Ibushi vs Zack Sabre Jr.;https://njpwworld.com/p/s_series_00490_4_09;G1 Climax Night 2;Ota Ward Gymnasium;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_5_09;1727
2018.07.15;Kenny Omega vs Tetsuya Naito;https://njpwworld.com/p/s_series_00490_4_10;G1 Climax Night 2;Ota Ward Gymnasium;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_5_10;1728
2018.07.16;Juice Robinson & David Finlay vs Kota Ibushi & Yujiro;https://njpwworld.com/p/s_series_00490_6_03;G1 Climax Night 3;Hokkaido Sports Center;;https://njpwworld.com/p/s_series_00490_7_03;1729
2018.07.16;Tomohiro Ishii & SHO vs Tetsuya Naito & SANADA;https://njpwworld.com/p/s_series_00490_6_04;G1 Climax Night 3;Hokkaido Sports Center;;https://njpwworld.com/p/s_series_00490_7_04;1730
2018.07.16;Michael Elgin vs Hangman Page;https://njpwworld.com/p/s_series_00490_6_06;G1 Climax Night 3;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_7_06;1731
2018.07.16;Togi Makabe vs Minoru Suzuki;https://njpwworld.com/p/s_series_00490_6_08;G1 Climax Night 3;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_7_08;1732
2018.07.16;Kazuchika Okada vs Bad Luck Fale;https://njpwworld.com/p/s_series_00490_6_09;G1 Climax Night 3;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_7_09;1733
2018.07.16;Hiroshi Tanahashi vs Jay White;https://njpwworld.com/p/s_series_00490_6_10;G1 Climax Night 3;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_7_10;1734
2018.07.19;Kazuchika Okada & Gedo vs Hangman Page & Chase Owens;https://njpwworld.com/p/s_series_00490_8_05;G1 Climax Night 4;Korakuen Hall;;https://njpwworld.com/p/s_series_00490_9_05;1735
2018.07.19;Toru Yano vs Zack Sabre Jr.;https://njpwworld.com/p/s_series_00490_8_07;G1 Climax Night 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_9_07;1736
2018.07.19;Juice Robinson vs Kota Ibushi;https://njpwworld.com/p/s_series_00490_8_08;G1 Climax Night 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_9_08;1737
2018.07.19;Tomohiro Ishii vs Tetsuya Naito;https://njpwworld.com/p/s_series_00490_8_09;G1 Climax Night 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_9_09;1738
2018.07.19;Hirooki Goto vs Kenny Omega;https://njpwworld.com/p/s_series_00490_8_10;G1 Climax Night 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_9_10;1739
2018.07.20;Hirooki Goto & YOH vs Tomohiro Ishii & SHO;https://njpwworld.com/p/s_series_00490_10_05;G1 Climax Night 5;Korakuen Hall;;https://njpwworld.com/p/s_series_00490_11_05;1740
2018.07.20;Michael Elgin vs Jay White;https://njpwworld.com/p/s_series_00490_10_06;G1 Climax Night 5;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_11_06;1741
2018.07.20;YOSHI-HASHI vs Minoru Suzuki;https://njpwworld.com/p/s_series_00490_10_07;G1 Climax Night 5;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_11_07;1742
2018.07.20;Togi Makabe vs EVIL;https://njpwworld.com/p/s_series_00490_10_08;G1 Climax Night 5;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_11_08;1743
2018.07.20;Hiroshi Tanahashi vs Bad Luck Fale;https://njpwworld.com/p/s_series_00490_10_09;G1 Climax Night 5;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_11_09;1744
2018.07.20;Kazuchika Okada vs Hangman Page;https://njpwworld.com/p/s_series_00490_10_10;G1 Climax Night 5;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_11_10;1745
2018.07.21;Hiroshi Tanahashi & David Finlay vs Hangman Page & Chase Owens;https://njpwworld.com/p/s_series_00490_12_04;G1 Climax Night 6;Korakuen Hall;;https://njpwworld.com/p/s_series_00490_13_04;1746
2018.07.21;Toru Yano vs Kota Ibushi;https://njpwworld.com/p/s_series_00490_12_06;G1 Climax Night 6;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_13_06;1747
2018.07.21;SANADA vs Zack Sabre Jr.;https://njpwworld.com/p/s_series_00490_12_07;G1 Climax Night 6;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_13_07;1748
2018.07.21;Tetsuya Naito vs Juice Robinson;https://njpwworld.com/p/s_series_00490_12_08;G1 Climax Night 6;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_13_08;1749
2018.07.21;Hirooki Goto vs Tomohiro Ishii;https://njpwworld.com/p/s_series_00490_12_10;G1 Climax Night 6;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00490_13_10;1750
2018.07.22;Michael Elgin vs YOSHI-HASHI;https://njpwworld.com/p/s_series_00490_14_06;G1 Climax Night 7;Hachioji Esforta Arena;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_15_06;1751
2018.07.22;Hiroshi Tanahashi vs Hangman Page;https://njpwworld.com/p/s_series_00490_14_09;G1 Climax Night 7;Hachioji Esforta Arena;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00490_15_09;1752
